symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
SLIT3	0.04350000683372581	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3541196896087692	0.014605404585595163	No data	No data	0	1	0	0	0	0.7012450000000001	No data	-0.7299437382788081	-0.9293621057162099	0	No data	No data	-0.16283749999999983	-1	0
PRRT2	0.043489898755739304	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3576879056514175	No data	No data	No data	1	0	0	0	0	0	No data	-0.42321316941029385	-0.33981251579708494	0	No data	No data	0	0.5	0
APOA1	0.0434519487002889	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35737578085366506	No data	No data	No data	0	1	0	0	0	0	No data	0.4859345697020212	-0.7761562335129907	0	No data	No data	0	1	0
CDKN2B	0.04339196925011743	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3165411373155502	0.16136534133033134	No data	No data	0	0	0	0	0	0.09420500000000018	No data	0.8534069597832883	-0.4782711760133934	0	No data	No data	-0.4384049999999998	0.5	0
B4GALNT2	0.04337373249068974	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12521685734139362	0.32542826789036056	No data	No data	0	0	0	0	0	0	No data	0.5909564492602626	-0.5489623301856178	0	No data	No data	0	0.5	0
ASAH1	0.043323176096212376	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3563166750756519	No data	No data	No data	0	1	1	1	0	0	No data	0.32735986663888306	-0.9274867519309518	0	No data	No data	0	0.5	-1
ERAL1	0.0432845766142478	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35599920899138515	No data	No data	No data	0	0	0	0	0	0	No data	0.14346738903938316	-0.4025761376112691	0	No data	No data	0	-1	-1
ERAS	0.0432845766142478	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35599920899138515	No data	No data	No data	1	0	0	0	0	0	No data	0.5728276724317567	No data	0	No data	No data	0	0.5	0.5
MCEMP1	0.04327310609659603	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06839221473130737	0.33880681465583246	No data	No data	1	0	0	0	0	0	No data	0.19483225672014992	0	0	No data	No data	No data	0.75	0.5
RETNLB	0.04323889484192003	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	0.02447699169812958	0.3453046930434007	No data	0	1	0	0	0	0	No data	0.7800583454886434	-0.8039601942178454	0	No data	No data	0	1	0.5
CSNK1E	0.043220310783960963	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35547064693679514	No data	No data	1	0	0	1	1	0	0.9399050000000002	1	-0.9470723067305689	No data	No data	-1	No data	-0.6033650000000002	-1	-1
ADA	0.043121039915835616	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35465418173618884	No data	No data	1	1	0	1	1	0	0.035815000000000194	0	0.4715565742863097	-0.9518404328861754	0	No data	No data	0	0.75	0
MAP3K20	0.043119594602535456	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3461195468001931	0.03409099113134994	No data	No data	0	0	1	1	0	0.60625	No data	-0.28422588039174823	-0.47312676704065	0	No data	No data	0	0.5	-1
RARRES2	0.04305761218654174	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35413251274406776	No data	No data	No data	0	1	0	0	0	0	No data	0.7655761617003543	-0.23254160433628684	0	No data	No data	No data	0.5	0
APOB	0.04303553640208414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.353950947798318	No data	No data	1	0	1	0	1	0	0	No data	-0.5461554490518858	-0.9107803606803258	0	-1	No data	No data	0.75	0.5
ARHGAP17	0.0430117034882056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	0.34767562315408607	No data	1	0	0	0	0	0	No data	-0.5714732235882476	-0.2636641863424971	0	No data	No data	0	-1	-1
SOD2	0.042967092587424406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3533880234084974	No data	No data	No data	0	0	0	0	1	0.5045050000000003	No data	No data	-0.9733745355724477	0	-1	No data	No data	0.5	-1
OXR1	0.04289652195262589	0.06995359054849148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.1752600000000001	No data	-0.6980620962700563	-0.5649789150175494	0	No data	No data	0	-1	-1
CDH17	0.04287461644741367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10637662203118982	No data	0.32603328675911236	No data	0	0	0	0	0	0	No data	0.06615961658678882	0	0	No data	No data	0	1	0.5
EDN1	0.0428672349609965	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3416354504066986	0.043725127747703284	No data	No data	0	1	0	0	0	0	No data	-0.3401750364659304	-0.9480382387301963	0	-1	No data	0	0.5	-1
MBL3P	0.0428580164314417	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3524909134379938	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
TSPO	0.04285073092927625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3524309929487369	No data	No data	1	0	0	1	1	0	0.05325500000000005	No data	0.6362783913315273	-0.37488308494159406	0	-1	No data	0	0.5	-1
TKTL1	0.04276038918702	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3516879664183228	No data	0	0	0	0	0	0	No data	-0.9479058137111899	0	0	No data	No data	-0.33724750000000014	1	0.5
APOA4	0.042728666916159556	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10157510410094168	No data	0.32603328675911236	No data	0	1	0	0	0	0	No data	0.33892477599499893	-0.24707193638044772	0	No data	No data	0	1	0.5
LIAT1	0.04267233288025707	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34834044741748543	0.010493157238619124	No data	No data	0	0	0	0	0	0	No data	0.9944780162533862	-0.101334915822818	0	No data	No data	No data	1	0
ID2	0.0426710740554712	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3509533833712088	No data	No data	No data	0	0	0	0	0	0.9253749999999996	No data	-0.10533444467597419	-0.8604305088582298	0	No data	No data	0	0.5	-1
FPR2	0.04264142073998685	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1032620086747225	0.27044983686962115	0.27162348037287226	No data	1	0	1	1	0	0	1	0.7556782663054804	-0.6950432187765606	0	No data	No data	-0.3162400000000002	0.5	0
KLF5	0.04260464762727884	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08261948409207932	0.03347004093316289	0.32603328675911236	No data	0	0	1	1	0	0.4638950000000001	0	-0.5776203375703272	-0.8815153457157032	0	No data	No data	0	0.5	0
CSF3	0.0425333062117858	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.29027127800886154	0.23819606861493323	No data	No data	0	1	0	0	1	0	No data	-0.26880600125026044	-0.08888451419193671	0	No data	No data	No data	0.5	0
TMEM161B	0.04252694209794119	0.06995359054849148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.753595	No data	-0.23161075224005	-0.2588599693127486	0	No data	No data	0	-1	-1
PRPS1L1	0.04252694209794119	0.06995359054849148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5911949999999997	No data	-0.1540946030423005	No data	0	No data	No data	-0.8584900000000001	1	1
MICU2	0.04252694209794119	0.06995359054849148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.29723499999999986	No data	0.6223171494061264	-0.88550071042403	0	No data	No data	0	-1	-1
STK11IP	0.04252694209794119	0.06995359054849148	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.0668889351948323	No data	0	No data	No data	0	-1	-1
FYN	0.04251131643189427	0.06425218179370783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07930193611385447	0.07697740117270735	No data	1	1	0	1	1	0	0.972065	0	-0.7867264013336112	-0.7390029923443483	0	-1	No data	-0.3621974999999999	-1	-1
SNRPN	0.0425016832887407	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3495602086266821	No data	No data	No data	0	0	0	0	0	1	No data	-0.09574911439883305	-0.8108834078554125	0	No data	No data	-0.7083324999999998	-1	-1
PRH2	0.04243324609248773	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34899733867074423	No data	No data	No data	0	1	0	0	0	No data	No data	0.741508647634924	No data	0	No data	No data	-0.9548200000000001	1	0.5
ENTPD8	0.04241298412361638	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13982408345067285	No data	0.31387467080688	No data	0	0	0	0	0	0	No data	0.3808085017712024	0	0	No data	No data	0	0.5	0.5
TNFSF14	0.042387907874725794	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.16057871872824592	0.040629334996241634	No data	0.5	0	1	0	0	0	0	No data	-0.13825797041050214	0	0	No data	No data	0	0.75	0
COMP	0.04238305717775751	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.333179851024369	0.06161881151087682	No data	No data	0	1	0	0	0	0.5442549999999997	No data	-0.17889143571577415	-0.6208812211648415	0	No data	No data	-0.22391000000000005	0.5	0
TNFAIP8L1	0.042353851346866825	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34834434703145883	No data	0	0	0	0	0	0.0860199999999999	No data	0.3818503854969786	-0.8764358757075726	0	No data	No data	0	0.5	0
LGR5	0.042309238700295876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34797742495129597	No data	No data	No data	0	0	0	0	0	0.2888649999999998	No data	-0.22900604292560955	-0.7528394880349489	0	No data	No data	0	0.5	0
SLC7A5	0.042254884532749726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2784857306798097	0.27617860751928774	No data	No data	1	0	1	1	0	0.5956600000000002	No data	-0.48041258595540737	0	0	-1	No data	0	0.5	-1
CRISP2	0.04221732743772557	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3416813875801188	0.022160408528290747	No data	No data	0	1	0	0	0	0	No data	0.7402583871639925	0	0	No data	No data	-0.2901225	1	0
ADIPOQ	0.042210518647907674	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.347165490001002	No data	No data	No data	0	1	0	0	0	0.15983500000000034	No data	0.9309231089810377	-0.9715342497923681	0	No data	No data	0	0.75	0
MISP	0.042176453016618175	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.33928617814704576	No data	1	0	0	0	0	0	No data	0.44332152531777447	-0.17989361009113497	0	No data	No data	0	1	0
TCF7L2	0.04215263564820515	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	0.07586976354193031	0.32603328675911236	No data	0	0	1	1	0	0.725365	No data	-0.7949572827672432	-0.8839520763137076	0	-1	-1	0	-1	-1
BLM	0.04214192641811104	0.0693202689906057	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	0	-0.19483225672015003	-0.8026408841916779	0	No data	-1	0	0.5	0.5
SMN2	0.042132103434056004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34652055463862397	No data	No data	1	0	0	No data	No data	No data	0.11564499999999996	0	0.8878933111064806	-0.934711499620231	No data	No data	No data	-1	-1	0
A4GALT	0.04208334643104284	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3461195468001931	No data	No data	No data	0	0	0	0	0	0	No data	0.7208793498645552	No data	0	No data	No data	0	-1	0
NOS1	0.0419554162540717	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3271032072124527	0.07185664981131376	No data	0.75	1	0	1	1	0	0.6861899999999999	No data	-0.8993540320900187	-0.9753315501315987	0	No data	No data	0	0.75	0.5
PROK2	0.041927267249624554	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07478899767950964	0.3261386053710321	No data	No data	0	1	0	0	0	0	No data	0.7146280475098978	-0.05377051238253633	0	No data	No data	0	0.5	0
ARHGEF10	0.041922170705013855	0.060751721761536856	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1641413153551377	No data	No data	No data	0	0	0	0	0	0.01785500000000013	No data	0.08168368410085436	-0.28649232490722487	0	No data	No data	0	-1	0
TRIM58	0.04191332972930683	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06366386408321698	0.024947740781777816	0.32603328675911236	No data	No data	No data	0	0	0	0	No data	0.6588872681808711	-0.1544040777370259	0	No data	No data	0	0.75	0.5
XBP1	0.0419091874668351	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32309796545917213	0.08635675993025627	No data	No data	0	0	1	1	0	0.228725	No data	-0.22629714523859135	-0.9384604599449572	0	-1	No data	No data	0.5	-1
APOE	0.04182749547872552	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32712957580735413	0.06754277619124369	No data	No data	0	1	0	0	0	0	No data	0.1554490518858096	-0.9832509398565298	0	-1	No data	0	0.75	-1
MSH2	0.04174306872179927	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34332089183337433	No data	No data	No data	0	0	0	0	1	0.6252699999999998	No data	-0.7106688893519484	-0.8607898050881782	0	No data	-1	0	-1	-1
TNFSF4	0.04163757248553037	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3424532253433448	No data	No data	0.5	0	0	0	0	0	0	No data	0.7350489685351116	-0.8276856512144117	0	No data	No data	No data	-1	0
NCF2	0.04155516435726538	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3188478824706751	0.09171026922085694	No data	No data	0	0	0	0	0	0.23004000000000033	No data	-0.20347989164409253	-0.7158847057458151	0	No data	No data	0	0.5	0
PRSS55	0.04154372769612541	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3416813875801188	No data	No data	No data	1	0	0	0	0	0	No data	0.9012294227964159	-0.7968271954601216	0	No data	No data	0	1	1
SPZ1	0.04154372769612541	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3416813875801188	No data	No data	No data	0	0	0	0	0	0	No data	No data	-0.8055972129714147	0	No data	No data	0	1	1
SDC1	0.04152101920023275	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3347170281984502	0.027110362498336475	No data	0.5	0	1	0	0	0	0	No data	0.05897061887893318	-0.62843642574228	0	No data	No data	0	0.5	0
P2RX5	0.04143387709454039	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3267515361654025	0.056105487692655776	No data	No data	1	0	0	1	0	0	No data	0.4165451135653262	-0.20412040524357522	0	-1	No data	0	0.5	0
IRAK3	0.04142065386191101	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2916565683076509	0.1960503348517772	No data	No data	0	0	1	1	0	0	1	0.6497186913940405	-0.1125808948605661	0	No data	No data	0	0.5	0
MT1G	0.04140886730951187	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14742321842081813	0.30371640749685513	No data	No data	No data	No data	0	0	0	No data	No data	0.8465305271931653	No data	0	No data	No data	-0.8387100000000001	0.5	0
PHF11	0.041392943724686604	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34044124666250786	No data	No data	No data	0	0	0	0	0	0	No data	0.4287351531569077	-0.05905544609812324	0	No data	No data	0	-1	-1
LEPR	0.041385346805451424	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34037876488608665	No data	No data	1	1	0	0	0	0	0	No data	-0.7807876640966869	-0.9881206755963684	0	-1	No data	0	1	-1
GRIN2A	0.04134859414212443	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	0.14444435751252116	No data	1	0	0	1	1	0	0.7643450000000002	1	-0.9013336111689936	-0.32209325976066877	0	-1	-1	0	1	0.5
VIPR1	0.041168027241884925	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1370999316935725	0.2096132469810604	0.2709547564954995	No data	1	0	0	1	0	0.23413499999999984	No data	0.7751614919774954	-0.8313809771811422	0	-1	No data	0	0.5	0
AQP3	0.04115700051124639	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12404376648844755	0.02132364931269929	0.3051204673212726	No data	1	0	0	0	0	0.777395	No data	-0.3257970410502188	-0.8034835567091122	0	No data	No data	0	0.5	-1
RNF183	0.04115523841672218	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1485006068899187	0.3013610590305274	No data	No data	0	0	0	0	0	0.375	No data	0.8637216086684727	No data	0	No data	No data	0	0.5	0
PCK1	0.04110545851882673	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16508688209516434	0.2968050694687362	No data	No data	0	0	1	1	1	0.5418	No data	0.43863304855178153	-0.9164886731289859	0	-1	No data	-0.26848750000000016	0.5	0
URAD	0.041100090727168095	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3380326419441004	No data	No data	0	0	0	0	0	No data	No data	0.9128985205251094	No data	0	No data	No data	0	1	0.5
CRLF2	0.041095842585948394	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11229832789214668	No data	0.30992312062240435	No data	1	0	0	0	0	0	No data	0.5362575536570118	-0.8706681950637987	No data	No data	No data	0	0.5	0.5
INPP5D	0.04106083492117582	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11989746286229193	0.07113548471638473	0.2998314693820515	0.75	0	0	0	0	0	0.3902450000000002	No data	-0.7472390081266931	-0.8685203037113095	No data	No data	No data	0	0.5	0
CCL26	0.04104489437944607	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3315831991396379	0.02398189520239317	No data	No data	0	1	0	0	0	No data	No data	0.7928735153156907	-0.101334915822818	0	-1	No data	0	0.5	0
GZMB	0.04104482023607531	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2877483965154338	0.19931866649491012	No data	No data	0	1	0	1	0	0	No data	0.9646801416961868	-0.6054913566325204	0	No data	No data	-0.28137749999999995	0.5	0
KRT1	0.04102103953358489	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3311652359089505	0.024868959923758586	No data	No data	1	0	0	0	0	0	No data	-0.6276307564075849	-0.9149020570804833	0	No data	No data	-0.1226700000000001	1	0
ARAF	0.041013508407210304	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3373205352347681	No data	No data	0.75	1	0	1	1	0	0.7442250000000001	No data	-0.714315482392165	-0.6702953546647727	0	No data	No data	-0.06765749999999997	-1	-1
CXCR4	0.040954694097525515	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3175770362903374	0.07703909430815248	No data	1	1	0	1	1	1	0.5596600000000003	0	0.1749322775578246	-0.9769994957769043	0	No data	-1	0	0.5	-1
CD68	0.04092494200780082	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.33659211022523217	No data	No data	No data	0	0	0	0	0	No data	No data	0.34277974578037096	0	0	No data	No data	0	0.5	-1
LYZ	0.040863661131555505	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.28591391865201776	0.20069671852932713	No data	No data	0	1	0	0	1	0	No data	0.8171494061262763	-0.8408071467584138	0	No data	No data	0	0.5	-1
CAT	0.040774443430587864	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3353543165667745	No data	No data	No data	0	0	0	1	1	0.46869000000000016	No data	0.17743279849968752	-0.7483452599515245	0	-1	No data	No data	0.5	-1
IGF2BP1	0.04077026233041702	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32955580460234823	0.02305649601176264	No data	No data	0	0	0	1	1	0.9653399999999998	No data	-0.8552823504896854	-0.915425895204999	0	No data	No data	-0.33275499999999986	0.75	0.5
EDNRB	0.04067041510877801	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2507714540147937	No data	0.27180585961215575	1	1	0	1	1	0	0.4457000000000001	1	-0.38528860179204005	-0.9606135707087421	0	-1	No data	0	0.5	0
CCN4	0.04066891929320276	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1718671025747854	0.29151964495696103	No data	No data	0	1	0	0	0	0.18256000000000014	No data	0.2656803500729319	0	0	No data	No data	0	0.5	0
ZRANB1	0.04060943443275503	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3339971802078246	No data	0	0	0	0	0	0.9646900000000003	No data	-0.8309022713065222	-0.6138653182289341	0	No data	No data	No data	-1	-1
MUC3A	0.04053627204171306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.33339544731874077	No data	No data	No data	0	0	0	0	0	0	No data	0.18597624505105226	No data	No data	No data	No data	0	0.5	0.5
TMEM17	0.040528715669542366	0.06666665980530614	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.4112315065638674	No data	0	No data	No data	0	-1	0
FAM240C	0.04050402129848273	0.06662603944003324	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	No data	No data	No data	No data	No data	0.8362158783079807	No data	No data	No data	No data	No data	1	0
IL17RE	0.040498560476349615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.33308528401140713	No data	1	1	0	0	0	0	No data	-0.17045217753698683	-0.4424329652365097	0	No data	No data	0	0.5	0
MIR139	0.040461602490881154	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.33278131861260135	No data	No data	No data	No data	No data	No data	1	No data	No data	-0.7971918914080619	No data	No data	No data	No data	No data	No data
