symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
SPATA31D4	0.21526840666827315	0.3541001829714806	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	0	No data	No data	No data	-0.9945474999999998	1	1
C7orf33	0.2146932909355543	0.3531541612614795	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.8287143154823922	No data	0	No data	No data	No data	1	1
SLC39A11	0.21459469756889554	0.352991982659826	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5074649999999998	No data	0.8963325692852677	No data	0	No data	No data	No data	-1	-1
SYN2	0.2145528076769605	0.3529230769684223	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7508600000000001	No data	No data	-0.3246817987234052	No data	No data	No data	-0.07216500000000003	1	0
CSF3	0.21288359010352537	0.32546916594921294	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11697392012858164	No data	0.4421750882494925	No data	0	1	0	0	1	0	No data	-0.26880600125026044	-0.08888451419193671	0	No data	No data	No data	0.5	0
ENSG00000244255	0.21213066649896595	No data	0.3489388386513138	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.26797249426963954	No data	No data	No data	No data	No data	0.5	1
VGLL1	0.21197350703764034	0.34868032327103854	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.4463429881225255	No data	0	No data	No data	0	1	0
LEMD2	0.21185123592034777	0.34847919656751747	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.25447500000000006	No data	-0.611689935403209	-0.9639056790787089	0	No data	No data	0	-1	-1
RNF19A	0.21030841873778935	0.3421709143191271	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07540930267951786	No data	No data	No data	0	0	0	0	0	0.6897350000000003	No data	-0.5313607001458638	-0.23767649866384855	0	No data	No data	0	-1	-1
METRN	0.2092437811288106	0.32732613110182246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.33728000651492734	No data	0	1	0	0	0	0.02730499999999978	No data	0.45822046259637417	0	0	No data	No data	0	0.5	-1
ZPLD1	0.2069190225299369	0.3397581492609412	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.5783149999999999	No data	0.12367159824963525	-0.2299108817756393	0	No data	No data	0	0.5	0.5
FEN1	0.20583235130755112	0.32097519225370325	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35206792316683005	No data	0	0	1	1	1	0.8289450000000003	No data	0.42894352990206297	-0.9207527036226839	-1	No data	No data	0	0.5	-1
TNFRSF6B	0.20455212150864338	0.33586477680704946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	No data	No data	0.8039174828089186	No data	0	No data	No data	0	0.5	0
CCR2	0.20441833588573366	0.29173499222564436	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.42150922724985607	0.059894154376693515	0.34200666846635774	0.75	1	0	1	1	0	0	1	0.08251719108147526	-0.9655250522119624	0	No data	No data	-0.29166750000000013	0.5	0
RAVER1	0.20408314593489368	0.3357012783966128	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	No data	No data	No data	0.4249000000000002	No data	-0.6790998124609293	0	0	No data	No data	0	-1	0
NPHP3	0.2023762005740719	0.3328934828917168	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.42856999999999984	No data	-0.3190247968326735	-0.9141203855609922	0	No data	No data	0	-1	-1
TMEM174	0.19989187173302658	0.3288069505909919	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.07407499999999985	No data	0.08658053761200257	-0.6411430188831815	0	No data	No data	No data	1	1
KRAS	0.19962426355876783	0.3263909803724172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03951550184475537	No data	No data	1	0	0	1	1	0	0.5212749999999999	1	0.3895603250677224	-0.9769725563066595	0	No data	-1	-0.6675525	-1	-1
NACA2	0.19929241279780802	0.3278208861613337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.8455928318399666	No data	0	No data	No data	-0.7558150000000001	1	0.5
CACHD1	0.19819380098197184	0.32601375314528597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.84694	No data	-0.40862679724942697	-0.28950059489019103	0	No data	No data	0	-1	0
MAU2	0.19717368325450182	0.324335736944301	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8124000000000002	No data	-0.9665555324025839	0	0	No data	No data	No data	-1	-1
ERICH1	0.19711737138285965	0.3242431081913847	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.7116065847051469	No data	0	No data	No data	No data	-1	-1
RFTN2	0.1964644069367958	0.32316903125922536	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.08460095853302774	0	0	No data	No data	0	0.5	0
BTN2A1	0.19600940185732038	No data	0.32242058245343536	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	No data	No data	0.8487184830172954	0	0	No data	No data	-0.5493349999999999	-1	-1
SRC	0.1957242750098798	0.32134363964234985	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	1	1	1	0.94403	1	-0.8332986038758075	-0.8192627862114793	0	-1	-1	-0.379665	-1	0
THADA	0.19476561782113386	0.3203746521582883	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.07261929568660141	No data	0	No data	No data	No data	-1	-1
GBGT1	0.19316172541773274	0.31773637094321855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6757657845384455	-0.031038826058105984	0	No data	No data	0	-1	-1
TSPAN14	0.19300654166111858	0.31748110544717223	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8703699999999998	No data	-0.7676599291519066	No data	0	No data	No data	0	-1	-1
CDKN1A	0.19222003705384796	0.29410369177665885	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	0.1200547559054889	0.36855804605204523	No data	0	0	0	1	0	0	No data	0.5206292977703688	-0.9245148414912182	0	-1	No data	0	-1	-1
PNPLA1	0.1915964198168771	0.31516156208832047	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.1985830381329443	-0.7890505703041053	0	No data	No data	0	1	0.5
TNC	0.19139476021664423	0.31035903715336427	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08941620410424099	No data	No data	0.5	0	1	0	0	0	0.2071800000000003	No data	-0.5664721817045217	-0.2990712457542502	0	No data	No data	0	0.5	-1
CD244	0.19087215250610332	0.033292137960213	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.057753425773104	0.03186836803781725	No data	No data	1	0	0	0	0	0	No data	-0.4036257553657012	0	0	No data	No data	0	0.5	0
RSBN1	0.1908283998053855	0.31389822748755847	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.70698	No data	-0.5680350072931861	-0.11840201605046008	0	No data	No data	0	-1	-1
MEN1	0.19049283784378968	0.31334625354099394	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.81967	0	-0.9208168368410086	-0.9417960886582929	0	No data	-1	No data	-1	-1
CPXCR1	0.18867681700261948	0.31035903715336427	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	No data	No data	0	No data	No data	No data	1	1
CCDC179	0.18867681700261948	0.31035903715336427	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	0.8143363200666807	No data	0	No data	No data	No data	1	1
ITGA4	0.18719788168914475	0.2874210317572467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.06079307976116211	0.012517948176665333	No data	1	1	0	1	1	0	0.24418500000000024	No data	-0.5308397582829756	-0.8844627469860006	0	No data	No data	0	0.75	0
ATP6V1G2	0.18719219639780144	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	No data	0	0	0	0	0	0.7457650000000001	No data	0.387789122733903	0	0	No data	No data	-0.0889825	1	0
FANCE	0.18689264800939998	0.3074242146370039	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.024067514065430284	0	0	No data	No data	No data	-1	0
KCNH8	0.184954217983665	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.29144202437501115	1	1	0	0	0	0	0.6115650000000002	No data	-0.30027088976870187	-0.6580287358954551	0	No data	No data	0	0.75	0.5
SUPT20H	0.1847899273423509	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.42875500000000033	No data	-0.12742237966242964	-0.7556596229722736	0	No data	No data	0	0.5	-1
SKOR2	0.1837876215303866	0.3023166818533185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5960599999999999	No data	-0.5780370910606376	-0.8060977279439543	0	No data	No data	0	No data	No data
CXCR5	0.18243276917962667	0.29097319842350144	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1762849541303063	0.013527291799937297	No data	No data	1	0	0	1	0	0.1666649999999997	No data	-0.43404876015836635	0	0	No data	No data	0	0.5	0
ERN1	0.18233507378679747	0.2926828424400315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14489017343076968	No data	No data	No data	0	0	1	1	0	0.6571150000000003	1	-0.7665138570535528	-0.7397220668412824	0	No data	No data	0	0.5	-1
CCDC157	0.18231034229169227	0.29988666968006106	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	0.5207334861429465	-0.10251964003272801	0	No data	No data	0	0.5	0
ZNF468	0.1808625810625551	0.29750521239113115	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.9681183579912482	No data	0	No data	No data	-0.3917625000000001	-1	-1
PRKAA1	0.17953729616834388	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1132335231244552	No data	No data	0.75	0	0	1	1	0	0.93739	1	-0.5244842675557408	-0.28874180790978615	0	-1	No data	-0.38282750000000015	-1	-1
SP140	0.17897955013578906	0.292887942506951	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	-0.39456136695144817	-0.2968774632995319	0	No data	No data	0	0.75	0
MAF	0.17831151416003233	0.2933089010469039	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5285350000000001	No data	-0.4483225672015003	-0.9558786801623228	0	No data	No data	0	-1	-1
ALG1	0.17701420545004715	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030227670214577826	No data	No data	No data	0	0	0	0	0	0	No data	0.61471139820796	-0.5413669243922955	-1	No data	No data	0	-1	-1
MRPL19	0.17609538886687268	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.07534500000000008	No data	-0.21077307772452591	No data	0	No data	No data	No data	-1	-1
IER3IP1	0.17609538886687268	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8780500000000003	No data	0.5466763909147738	-0.6464229792484466	0	No data	No data	No data	-1	-1
SRSF4	0.17609538886687268	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.44331999999999994	No data	-0.6539904146697229	-0.5471422637274439	0	No data	No data	0	-1	-1
SVIP	0.17609538886687268	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.025974999999999682	No data	0.868514273807043	No data	0	No data	No data	No data	-1	-1
HDHD2	0.17609538886687268	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.45946	No data	0.6061679516565952	No data	0	No data	No data	0	-1	-1
TTC33	0.17609538886687268	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10305499999999981	No data	0.15753281933736196	No data	0	-1	No data	No data	-1	0
CCSER1	0.17599480828704733	0.2894980958005064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	-0.43352781829547826	No data	0	No data	No data	0	0.5	0.5
MTUS2	0.17599480828704733	0.2894980958005064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.6988956032506772	No data	0	No data	No data	0	1	0
GPR12	0.17473209708653806	0.2874210317572467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.6856299999999997	No data	-0.24796832673473646	-0.7659712479115784	0	No data	No data	0	0.5	0.5
PRR15L	0.17436022550579555	0.28680933124428787	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.2232999999999997	No data	0.48520525109397794	-0.05377051238253633	0	No data	No data	0	0.5	0
IL6ST	0.1741662948815448	0.2712101083870578	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09752194807239593	No data	0.26226134608965335	1	1	1	0	1	1	0	No data	-0.8514273807043133	-0.9651221811105051	0	No data	-1	0	-1	-1
PKP2	0.17399744094093766	0.28621257818245394	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.18347572410918933	-0.890017628760178	0	No data	No data	0	0.5	0
SMTNL2	0.1738702385698651	0.28600333994091015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.18654999999999972	No data	0.08845592831839966	No data	0	No data	No data	0	0.75	0
ZNF518B	0.1712667326369294	0.28172077037351184	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.40341737862054594	No data	0	No data	No data	0	-1	-1
RNF186	0.1706676677712657	0.2807353541583485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5314648885184414	-0.6845624218018126	0	No data	No data	No data	0.5	0.5
FUT2	0.16814883758848126	0.27659206977025663	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.9492602625546989	-0.6077572177715218	0	-1	No data	0	0.5	0
COL2A1	0.1672264789443568	0.2735634763274958	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030227670214577826	No data	No data	1	0	1	0	1	0	0.7612650000000002	No data	-0.9545738695561575	-0.9534455927592184	0	No data	No data	-0.26193750000000016	0.75	0.5
SYNGAP1	0.1658682211978787	0.27284062898199185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9515999999999998	No data	-0.9981246092936028	-0.7309719597647052	0	No data	No data	0	-1	-1
RAVER2	0.1658310994675177	0.2727795665543162	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.12075432381746198	0	0	No data	No data	0	-1	-1
SNRPC	0.165476031231679	0.272195506267794	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9685549999999999	No data	-0.42894352990206297	No data	-1	No data	No data	No data	-1	-1
DOCK4	0.1649833695907745	0.26897998594077366	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04810258674117913	No data	No data	1	0	0	0	0	0.9164549999999998	No data	-0.7548447593248593	-0.011491042657841566	0	No data	No data	0	0.5	0
SGCZ	0.16457687833317514	0.27071646802522364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7596150000000002	No data	0.3334027922483851	No data	0	No data	No data	0	0.5	1
BIRC5	0.1642769853373076	0.2669555387816645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06535256074324927	No data	No data	0.5	0	0	1	1	0	0.11972000000000023	No data	0.16513857053552816	-0.44674040460040393	-1	No data	No data	0	0.5	0
DDC	0.1642623043121687	0.27019901764724924	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	0.46875	No data	0.0039591581579496715	-0.909431698266663	0	-1	No data	0	0.5	0
ENSG00000293569	0.16409979908338662	0.2699317088854288	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data
METTL15	0.16391290961594251	0.2696242899025802	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.48082933944571793	-0.1317761340245982	-1	No data	No data	No data	-1	-1
HHEX	0.16217085222597696	0.26598969765399444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015380802438269921	No data	No data	0	0	0	0	0	No data	No data	-0.4011252344238383	-0.9682252838678473	0	No data	No data	No data	0.5	0
ATP2A1	0.16206605675714633	0.26658635718712653	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.8340049999999998	No data	-0.09699937486976451	-0.6792068851313865	0	-1	No data	-0.6101600000000001	0.75	0
CREM	0.16171172721222535	0.26448368499704383	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.3478250000000003	No data	-0.5285476140862679	-0.7900137410211661	0	No data	No data	-0.07190750000000001	0.5	-1
HAPLN1	0.16162856694173233	0.2585411587189887	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14651121883480925	No data	No data	No data	0	1	0	0	0	0.8163849999999997	No data	-0.5128151698270473	-0.4839962553568983	0	No data	No data	0	1	0.5
VANGL2	0.16128044760261862	0.2652940897816683	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9712099999999999	No data	-0.6423213169410293	-0.9736978768959076	0	No data	No data	-0.32821500000000015	0.5	0
LRRTM4	0.16085929488385634	0.2646013255387366	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7288150000000002	No data	-0.4382162950614712	No data	0	No data	No data	0	0.75	0.5
GPHN	0.16037864158402987	0.263810687358018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.9414850000000001	No data	-0.9134194623879975	-0.6810274266324273	0	No data	No data	No data	0.5	-1
DDR1	0.16036316528389957	No data	0.2628733338230497	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	1	1	0	0.6823650000000001	1	-0.3963325692852677	-0.692299720824068	0	No data	No data	0	-1	0
ARGLU1	0.1583255401420811	0.260433491384373	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9084249999999997	No data	-0.635028130860596	No data	-1	No data	No data	No data	-1	-1
RHD	0.15780754097341823	0.2595814220852061	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	1	0	0	0	0	0	No data	0.05240675140654294	-0.25584859879340643	0	No data	No data	-0.7841725	1	0.5
NFIA	0.15731817916911178	0.2587764590758817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9607050000000001	No data	-0.8857053552823505	-0.8146585498363598	0	-1	No data	-0.2190574999999999	-1	-1
CORO1A	0.15692433344687412	0.23444136206075478	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0547137717850459	0.08483996153819566	0.4223599216406737	No data	0	0	0	0	0	0.7288499999999999	No data	-0.726401333611169	-0.21511147733240615	0	No data	No data	-0.19739749999999995	0.75	0
MED9	0.15606086235316094	0.2567082683856083	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.01864971869139409	No data	-1	No data	No data	No data	-1	-1
SBNO2	0.1560509001910009	0.25289231390024025	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	0	0	0	0.10688000000000031	No data	-0.6113773702854761	-0.47280265994534054	0	No data	No data	0	-1	0
SCYL1	0.1559041842605795	0.24419373115735207	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.245136273260266	No data	No data	No data	0	0	0	0	0	0.5235149999999997	No data	-0.28860179204000835	-0.7335949074985129	0	No data	No data	0	-1	-1
